종목,date,series,value
삼성전자,2026-07-27,20일 이동평균,280525.0
삼성전자,2026-07-28,종가,220000.0
삼성전자,2026-07-28,5일 이동평균,250800.0
삼성전자,2026-07-28,20일 이동평균,275375.0
삼성전자,2026-07-29,종가,208500.0
삼성전자,2026-07-29,5일 이동평균,240400.0
삼성전자,2026-07-29,20일 이동평균,269100.0
삼성전자,2026-07-30,종가,207000.0
삼성전자,2026-07-30,5일 이동평균,227800.0
삼성전자,2026-07-30,20일 이동평균,263725.0
삼성전자,2026-07-31,종가,262500.0
삼성전자,2026-07-31,5일 이동평균,230400.0
삼성전자,2026-07-31,20일 이동평균,262550.0
삼성전자,2026-08-03,종가,239500.0
삼성전자,2026-08-03,5일 이동평균,227500.0
삼성전자,2026-08-03,20일 이동평균,259050.0
삼성전자,2026-08-04,종가,240000.0
삼성전자,2026-08-04,5일 이동평균,231500.0
삼성전자,2026-08-04,20일 이동평균,255150.0
삼성전자,2026-08-05,종가,246000.0
삼성전자,2026-08-05,5일 이동평균,239000.0
삼성전자,2026-08-05,20일 이동평균,252650.0
삼성전자,2026-08-06,종가,230500.0
삼성전자,2026-08-06,5일 이동평균,243700.0
삼성전자,2026-08-06,20일 이동평균,250300.0
삼성전자,2026-08-07,종가,231000.0
삼성전자,2026-08-07,5일 이동평균,237400.0
삼성전자,2026-08-07,20일 이동평균,247950.0
삼성전자,2026-08-10,종가,230000.0
삼성전자,2026-08-10,5일 이동평균,235500.0
삼성전자,2026-08-10,20일 이동평균,245200.0
삼성전자,2026-08-11,종가,239500.0
삼성전자,2026-08-11,5일 이동평균,235400.0
삼성전자,2026-08-11,20일 이동평균,244450.0
삼성전자,2026-08-12,종가,255500.0
삼성전자,2026-08-12,5일 이동평균,237300.0
삼성전자,2026-08-12,20일 이동평균,244075.0
삼성전자,2026-08-13,종가,268000.0
삼성전자,2026-08-13,5일 이동평균,244800.0
삼성전자,2026-08-13,20일 이동평균,243500.0
삼성전자,2026-08-14,종가,274500.0
삼성전자,2026-08-14,5일 이동평균,253500.0
삼성전자,2026-08-14,20일 이동평균,244475.0
삼성전자,2026-08-18,종가,268500.0
삼성전자,2026-08-18,5일 이동평균,261200.0
삼성전자,2026-08-18,20일 이동평균,245700.0
삼성전자,2026-08-19,종가,247500.0
삼성전자,2026-08-19,5일 이동평균,262800.0
삼성전자,2026-08-19,20일 이동평균,245125.0
삼성전자,2026-08-20,종가,271000.0
삼성전자,2026-08-20,5일 이동평균,265900.0
삼성전자,2026-08-20,20일 이동평균,245650.0
삼성전자,2026-08-21,종가,281500.0
삼성전자,2026-08-21,5일 이동평균,268600.0
삼성전자,2026-08-21,20일 이동평균,246225.0
삼성전자,2026-08-24,종가,257000.0
삼성전자,2026-08-24,5일 이동평균,265100.0
삼성전자,2026-08-24,20일 이동평균,246600.0
삼성전자,2026-08-25,종가,257000.0
삼성전자,2026-08-25,5일 이동평균,262800.0
삼성전자,2026-08-25,20일 이동평균,246750.0
삼성전자,2026-08-26,종가,261500.0
삼성전자,2026-08-26,5일 이동평균,265600.0
삼성전자,2026-08-26,20일 이동평균,248825.0
삼성전자,2026-08-27,종가,266000.0
삼성전자,2026-08-27,5일 이동평균,264600.0
삼성전자,2026-08-27,20일 이동평균,251700.0
삼성전자,2026-08-28,종가,257000.0
삼성전자,2026-08-28,5일 이동평균,259700.0
삼성전자,2026-08-28,20일 이동평균,254200.0
삼성전자,2026-08-31,종가,260000.0
삼성전자,2026-08-31,5일 이동평균,260300.0
삼성전자,2026-08-31,20일 이동평균,254075.0
삼성전자,2026-09-01,종가,261000.0
삼성전자,2026-09-01,5일 이동평균,261100.0
삼성전자,2026-09-01,20일 이동평균,255150.0
삼성전자,2026-09-02,종가,250500.0
삼성전자,2026-09-02,5일 이동평균,258900.0
삼성전자,2026-09-02,20일 이동평균,255675.0
삼성전자,2026-09-03,종가,250000.0
삼성전자,2026-09-03,5일 이동평균,255700.0
삼성전자,2026-09-03,20일 이동평균,255875.0
삼성전자,2026-09-04,종가,255500.0
삼성전자,2026-09-04,5일 이동평균,255400.0
삼성전자,2026-09-04,20일 이동평균,257125.0
삼성전자,2026-09-07,종가,270000.0
삼성전자,2026-09-07,5일 이동평균,257400.0
삼성전자,2026-09-07,20일 이동평균,259075.0
삼성전자,2026-09-08,종가,269500.0
삼성전자,2026-09-08,5일 이동평균,259100.0
삼성전자,2026-09-08,20일 이동평균,261050.0
삼성전자,2026-09-09,종가,269500.0
삼성전자,2026-09-09,5일 이동평균,262900.0
삼성전자,2026-09-09,20일 이동평균,262550.0
삼성전자우,2026-02-12,종가,570000.0
삼성전자우,2026-02-12,5일 이동평균,
삼성전자우,2026-02-12,20일 이동평균,
삼성전자우,2026-02-13,종가,558000.0
삼성전자우,2026-02-13,5일 이동평균,
삼성전자우,2026-02-13,20일 이동평균,
삼성전자우,2026-02-19,종가,566000.0
삼성전자우,2026-02-19,5일 이동평균,
삼성전자우,2026-02-19,20일 이동평균,
삼성전자우,2026-02-20,종가,580000.0
삼성전자우,2026-02-20,5일 이동평균,
삼성전자우,2026-02-20,20일 이동평균,
삼성전자우,2026-02-23,종가,580000.0
삼성전자우,2026-02-23,5일 이동평균,570800.0
삼성전자우,2026-02-23,20일 이동평균,
삼성전자우,2026-02-24,종가,617000.0
삼성전자우,2026-02-24,5일 이동평균,580200.0
삼성전자우,2026-02-24,20일 이동평균,
삼성전자우,2026-02-25,종가,647000.0
삼성전자우,2026-02-25,5일 이동평균,598000.0
삼성전자우,2026-02-25,20일 이동평균,
삼성전자우,2026-02-26,종가,679000.0
삼성전자우,2026-02-26,5일 이동평균,620600.0
삼성전자우,2026-02-26,20일 이동평균,
삼성전자우,2026-02-27,종가,645000.0
삼성전자우,2026-02-27,5일 이동평균,633600.0
삼성전자우,2026-02-27,20일 이동평균,
삼성전자우,2026-03-03,종가,581000.0
삼성전자우,2026-03-03,5일 이동평균,633800.0
삼성전자우,2026-03-03,20일 이동평균,
삼성전자우,2026-03-04,종가,507000.0
삼성전자우,2026-03-04,5일 이동평균,611800.0
삼성전자우,2026-03-04,20일 이동평균,
삼성전자우,2026-03-05,종가,566000.0
삼성전자우,2026-03-05,5일 이동평균,595600.0
삼성전자우,2026-03-05,20일 이동평균,
삼성전자우,2026-03-06,종가,553000.0
삼성전자우,2026-03-06,5일 이동평균,570400.0
삼성전자우,2026-03-06,20일 이동평균,
삼성전자우,2026-03-09,종가,509000.0
삼성전자우,2026-03-09,5일 이동평균,543200.0
삼성전자우,2026-03-09,20일 이동평균,
삼성전자우,2026-03-10,종가,554000.0
삼성전자우,2026-03-10,5일 이동평균,537800.0
삼성전자우,2026-03-10,20일 이동평균,
삼성전자우,2026-03-11,종가,565000.0
삼성전자우,2026-03-11,5일 이동평균,549400.0
삼성전자우,2026-03-11,20일 이동평균,
삼성전자우,2026-03-12,종가,554000.0
삼성전자우,2026-03-12,5일 이동평균,547000.0
삼성전자우,2026-03-12,20일 이동평균,
삼성전자우,2026-03-13,종가,534000.0
삼성전자우,2026-03-13,5일 이동평균,543200.0
삼성전자우,2026-03-13,20일 이동평균,
삼성전자우,2026-03-16,종가,562000.0
삼성전자우,2026-03-16,5일 이동평균,553800.0
삼성전자우,2026-03-16,20일 이동평균,
삼성전자우,2026-03-17,종가,587000.0
삼성전자우,2026-03-17,5일 이동평균,560400.0
삼성전자우,2026-03-17,20일 이동평균,575700.0
삼성전자우,2026-03-18,종가,630000.0
삼성전자우,2026-03-18,5일 이동평균,573400.0
삼성전자우,2026-03-18,20일 이동평균,578700.0
삼성전자우,2026-03-19,종가,611000.0
삼성전자우,2026-03-19,5일 이동평균,584800.0
삼성전자우,2026-03-19,20일 이동평균,581350.0
삼성전자우,2026-03-20,종가,608000.0
삼성전자우,2026-03-20,5일 이동평균,599600.0
삼성전자우,2026-03-20,20일 이동평균,583450.0
삼성전자우,2026-03-23,종가,557000.0
삼성전자우,2026-03-23,5일 이동평균,598600.0
삼성전자우,2026-03-23,20일 이동평균,582300.0
삼성전자우,2026-03-24,종가,595000.0
삼성전자우,2026-03-24,5일 이동평균,600200.0
삼성전자우,2026-03-24,20일 이동평균,583050.0
삼성전자우,2026-03-25,종가,605000.0
삼성전자우,2026-03-25,5일 이동평균,595200.0
삼성전자우,2026-03-25,20일 이동평균,582450.0
삼성전자우,2026-03-26,종가,558000.0
삼성전자우,2026-03-26,5일 이동평균,584600.0
삼성전자우,2026-03-26,20일 이동평균,578000.0
삼성전자우,2026-03-27,종가,544000.0
삼성전자우,2026-03-27,5일 이동평균,571800.0
삼성전자우,2026-03-27,20일 이동평균,571250.0
삼성전자우,2026-03-30,종가,510000.0
삼성전자우,2026-03-30,5일 이동평균,562400.0
삼성전자우,2026-03-30,20일 이동평균,564500.0
삼성전자우,2026-03-31,종가,466500.0
삼성전자우,2026-03-31,5일 이동평균,536700.0
삼성전자우,2026-03-31,20일 이동평균,558775.0
삼성전자우,2026-04-01,종가,501000.0
삼성전자우,2026-04-01,5일 이동평균,515900.0
삼성전자우,2026-04-01,20일 이동평균,558475.0
삼성전자우,2026-04-02,종가,469500.0
삼성전자우,2026-04-02,5일 이동평균,498200.0
삼성전자우,2026-04-02,20일 이동평균,553650.0
삼성전자우,2026-04-03,종가,483000.0
삼성전자우,2026-04-03,5일 이동평균,486000.0
삼성전자우,2026-04-03,20일 이동평균,550150.0
삼성전자우,2026-04-06,종가,487000.0
삼성전자우,2026-04-06,5일 이동평균,481400.0
삼성전자우,2026-04-06,20일 이동평균,549050.0
삼성전자우,2026-04-07,종가,499000.0
삼성전자우,2026-04-07,5일 이동평균,487900.0
삼성전자우,2026-04-07,20일 이동평균,546300.0
삼성전자우,2026-04-08,종가,578000.0
삼성전자우,2026-04-08,5일 이동평균,503300.0
삼성전자우,2026-04-08,20일 이동평균,546950.0
삼성전자우,2026-04-09,종가,560000.0
삼성전자우,2026-04-09,5일 이동평균,521400.0
삼성전자우,2026-04-09,20일 이동평균,547250.0
삼성전자우,2026-04-10,종가,568000.0
삼성전자우,2026-04-10,5일 이동평균,538400.0
삼성전자우,2026-04-10,20일 이동평균,548950.0
삼성전자우,2026-04-13,종가,580000.0
삼성전자우,2026-04-13,5일 이동평균,557000.0
삼성전자우,2026-04-13,20일 이동평균,549850.0
삼성전자우,2026-04-14,종가,640000.0
삼성전자우,2026-04-14,5일 이동평균,585200.0
삼성전자우,2026-04-14,20일 이동평균,552500.0
삼성전자우,2026-04-15,종가,665000.0
삼성전자우,2026-04-15,5일 이동평균,602600.0
삼성전자우,2026-04-15,20일 이동평균,554250.0
삼성전자우,2026-04-16,종가,690000.0
삼성전자우,2026-04-16,5일 이동평균,628600.0
삼성전자우,2026-04-16,20일 이동평균,558200.0
삼성전자우,2026-04-17,종가,682000.0
삼성전자우,2026-04-17,5일 이동평균,651400.0
삼성전자우,2026-04-17,20일 이동평균,561900.0
삼성전자우,2026-04-20,종가,701000.0
삼성전자우,2026-04-20,5일 이동평균,675600.0
삼성전자우,2026-04-20,20일 이동평균,569100.0
삼성전자우,2026-04-21,종가,718000.0
삼성전자우,2026-04-21,5일 이동평균,691200.0
삼성전자우,2026-04-21,20일 이동평균,575250.0
삼성전자우,2026-04-22,종가,720000.0
삼성전자우,2026-04-22,5일 이동평균,702200.0
삼성전자우,2026-04-22,20일 이동평균,581000.0
삼성전자우,2026-04-23,종가,728000.0
삼성전자우,2026-04-23,5일 이동평균,709800.0
삼성전자우,2026-04-23,20일 이동평균,589500.0
삼성전자우,2026-04-24,종가,725000.0
삼성전자우,2026-04-24,5일 이동평균,718400.0
삼성전자우,2026-04-24,20일 이동평균,598550.0
삼성전자우,2026-04-27,종가,789000.0
삼성전자우,2026-04-27,5일 이동평균,736000.0
삼성전자우,2026-04-27,20일 이동평균,612500.0
삼성전자우,2026-04-28,종가,811000.0
삼성전자우,2026-04-28,5일 이동평균,754600.0
삼성전자우,2026-04-28,20일 이동평균,629725.0
삼성전자우,2026-04-29,종가,830000.0
삼성전자우,2026-04-29,5일 이동평균,776600.0
삼성전자우,2026-04-29,20일 이동평균,646175.0
삼성전자우,2026-04-30,종가,841000.0
삼성전자우,2026-04-30,5일 이동평균,799200.0
삼성전자우,2026-04-30,20일 이동평균,664750.0
삼성전자우,2026-05-04,종가,991000.0
삼성전자우,2026-05-04,5일 이동평균,852400.0
삼성전자우,2026-05-04,20일 이동평균,690150.0
삼성전자우,2026-05-06,종가,1089000.0
삼성전자우,2026-05-06,5일 이동평균,912400.0
삼성전자우,2026-05-06,20일 이동평균,720250.0
삼성전자우,2026-05-07,종가,1099000.0
삼성전자우,2026-05-07,5일 이동평균,970000.0
삼성전자우,2026-05-07,20일 이동평균,750250.0
삼성전자우,2026-05-08,종가,1098000.0
삼성전자우,2026-05-08,5일 이동평균,1023600.0
삼성전자우,2026-05-08,20일 이동평균,776250.0
삼성전자우,2026-05-11,종가,1187000.0
삼성전자우,2026-05-11,5일 이동평균,1092800.0
삼성전자우,2026-05-11,20일 이동평균,807600.0
삼성전자우,2026-05-12,종가,1126000.0
삼성전자우,2026-05-12,5일 이동평균,1119800.0
삼성전자우,2026-05-12,20일 이동평균,835500.0
삼성전자우,2026-05-13,종가,1190000.0
삼성전자우,2026-05-13,5일 이동평균,1140000.0
삼성전자우,2026-05-13,20일 이동평균,866000.0
삼성전자우,2026-05-14,종가,1171000.0
삼성전자우,2026-05-14,5일 이동평균,1154400.0
삼성전자우,2026-05-14,20일 이동평균,892550.0
삼성전자우,2026-05-15,종가,1098000.0
삼성전자우,2026-05-15,5일 이동평균,1154400.0
삼성전자우,2026-05-15,20일 이동평균,914200.0
삼성전자우,2026-05-18,종가,1093000.0
삼성전자우,2026-05-18,5일 이동평균,1135600.0
삼성전자우,2026-05-18,20일 이동평균,934350.0
삼성전자우,2026-05-19,종가,1020000.0
삼성전자우,2026-05-19,5일 이동평균,1114400.0
삼성전자우,2026-05-19,20일 이동평균,951250.0
삼성전자우,2026-05-20,종가,1029000.0
삼성전자우,2026-05-20,5일 이동평균,1082200.0
삼성전자우,2026-05-20,20일 이동평균,967650.0
삼성전자우,2026-05-21,종가,1179000.0
삼성전자우,2026-05-21,5일 이동평균,1083800.0
삼성전자우,2026-05-21,20일 이동평균,990700.0
삼성전자우,2026-05-22,종가,1185000.0
삼성전자우,2026-05-22,5일 이동평균,1101200.0
삼성전자우,2026-05-22,20일 이동평균,1013950.0
삼성전자우,2026-05-26,종가,1181000.0
삼성전자우,2026-05-26,5일 이동평균,1118800.0
삼성전자우,2026-05-26,20일 이동평균,1036600.0
삼성전자우,2026-05-27,종가,1276000.0
삼성전자우,2026-05-27,5일 이동평균,1170000.0
삼성전자우,2026-05-27,20일 이동평균,1064150.0
삼성전자우,2026-05-28,종가,1237000.0
삼성전자우,2026-05-28,5일 이동평균,1211600.0
삼성전자우,2026-05-28,20일 이동평균,1086550.0
삼성전자우,2026-05-29,종가,1233000.0
삼성전자우,2026-05-29,5일 이동평균,1222400.0
삼성전자우,2026-05-29,20일 이동평균,1107650.0
삼성전자우,2026-06-01,종가,1256000.0
삼성전자우,2026-06-01,5일 이동평균,1236600.0
삼성전자우,2026-06-01,20일 이동평균,1128950.0
삼성전자우,2026-06-02,종가,1346000.0
삼성전자우,2026-06-02,5일 이동평균,1269600.0
삼성전자우,2026-06-02,20일 이동평균,1154200.0
삼성전자우,2026-06-04,종가,1361000.0
삼성전자우,2026-06-04,5일 이동평균,1286600.0
삼성전자우,2026-06-04,20일 이동평균,1172700.0
삼성전자우,2026-06-05,종가,1258000.0
삼성전자우,2026-06-05,5일 이동평균,1290800.0
삼성전자우,2026-06-05,20일 이동평균,1181150.0
삼성전자우,2026-06-08,종가,1118000.0
삼성전자우,2026-06-08,5일 이동평균,1267800.0
삼성전자우,2026-06-08,20일 이동평균,1182100.0
삼성전자우,2026-06-09,종가,1269000.0
삼성전자우,2026-06-09,5일 이동평균,1270400.0
삼성전자우,2026-06-09,20일 이동평균,1190650.0
삼성전자우,2026-06-10,종가,1183000.0
삼성전자우,2026-06-10,5일 이동평균,1237800.0
삼성전자우,2026-06-10,20일 이동평균,1190450.0
삼성전자우,2026-06-11,종가,1228000.0
삼성전자우,2026-06-11,5일 이동평균,1211200.0
삼성전자우,2026-06-11,20일 이동평균,1195550.0
삼성전자우,2026-06-12,종가,1358000.0
삼성전자우,2026-06-12,5일 이동평균,1231200.0
삼성전자우,2026-06-12,20일 이동평균,1203950.0
삼성전자우,2026-06-15,종가,1413000.0
삼성전자우,2026-06-15,5일 이동평균,1290200.0
삼성전자우,2026-06-15,20일 이동평균,1216050.0
삼성전자우,2026-06-16,종가,1501000.0
삼성전자우,2026-06-16,5일 이동평균,1336600.0
삼성전자우,2026-06-16,20일 이동평균,1236200.0
삼성전자우,2026-06-17,종가,1596000.0
삼성전자우,2026-06-17,5일 이동평균,1419200.0
삼성전자우,2026-06-17,20일 이동평균,1261350.0
삼성전자우,2026-06-18,종가,1700000.0
삼성전자우,2026-06-18,5일 이동평균,1513600.0
삼성전자우,2026-06-18,20일 이동평균,1295350.0
삼성전자우,2026-06-19,종가,1780000.0
삼성전자우,2026-06-19,5일 이동평균,1598000.0
삼성전자우,2026-06-19,20일 이동평균,1332900.0
삼성전자우,2026-06-22,종가,1970000.0
삼성전자우,2026-06-22,5일 이동평균,1709400.0
삼성전자우,2026-06-22,20일 이동평균,1372450.0
삼성전자우,2026-06-23,종가,1832000.0
삼성전자우,2026-06-23,5일 이동평균,1775600.0
삼성전자우,2026-06-23,20일 이동평균,1404800.0
삼성전자우,2026-06-24,종가,1799000.0
삼성전자우,2026-06-24,5일 이동평균,1816200.0
삼성전자우,2026-06-24,20일 이동평균,1435700.0
삼성전자우,2026-06-25,종가,1899000.0
삼성전자우,2026-06-25,5일 이동평균,1856000.0
삼성전자우,2026-06-25,20일 이동평균,1466850.0
삼성전자우,2026-06-26,종가,1720000.0
삼성전자우,2026-06-26,5일 이동평균,1844000.0
삼성전자우,2026-06-26,20일 이동평균,1491000.0
삼성전자우,2026-06-29,종가,1640000.0
삼성전자우,2026-06-29,5일 이동평균,1778000.0
삼성전자우,2026-06-29,20일 이동평균,1511350.0
삼성전자우,2026-06-30,종가,1697000.0
삼성전자우,2026-06-30,5일 이동평균,1751000.0
삼성전자우,2026-06-30,20일 이동평균,1533400.0
삼성전자우,2026-07-01,종가,1757000.0
삼성전자우,2026-07-01,5일 이동평균,1742600.0
삼성전자우,2026-07-01,20일 이동평균,1553950.0
삼성전자우,2026-07-02,종가,1525000.0
삼성전자우,2026-07-02,5일 이동평균,1667800.0
삼성전자우,2026-07-02,20일 이동평균,1562150.0
삼성전자우,2026-07-03,종가,1589000.0
삼성전자우,2026-07-03,5일 이동평균,1641600.0
삼성전자우,2026-07-03,20일 이동평균,1578700.0
삼성전자우,2026-07-06,종가,1495000.0
삼성전자우,2026-07-06,5일 이동평균,1612600.0
삼성전자우,2026-07-06,20일 이동평균,1597550.0
삼성전자우,2026-07-07,종가,1356000.0
삼성전자우,2026-07-07,5일 이동평균,1544400.0
삼성전자우,2026-07-07,20일 이동평균,1601900.0
삼성전자우,2026-07-08,종가,1270000.0
삼성전자우,2026-07-08,5일 이동평균,1447000.0
삼성전자우,2026-07-08,20일 이동평균,1606250.0
삼성전자우,2026-07-09,종가,1327000.0
삼성전자우,2026-07-09,5일 이동평균,1407400.0
삼성전자우,2026-07-09,20일 이동평균,1611200.0
삼성전자우,2026-07-10,종가,1409000.0
삼성전자우,2026-07-10,5일 이동평균,1371400.0
삼성전자우,2026-07-10,20일 이동평균,1613750.0
삼성전자우,2026-07-13,종가,1161000.0
삼성전자우,2026-07-13,5일 이동평균,1304600.0
삼성전자우,2026-07-13,20일 이동평균,1601150.0
삼성전자우,2026-07-14,종가,1190000.0
삼성전자우,2026-07-14,5일 이동평균,1271400.0
삼성전자우,2026-07-14,20일 이동평균,1585600.0
삼성전자우,2026-07-15,종가,1382000.0
삼성전자우,2026-07-15,5일 이동평균,1293800.0
삼성전자우,2026-07-15,20일 이동평균,1574900.0
삼성전자우,2026-07-16,종가,1212000.0
삼성전자우,2026-07-16,5일 이동평균,1270800.0
삼성전자우,2026-07-16,20일 이동평균,1550500.0
삼성전자우,2026-07-20,종가,1177000.0
삼성전자우,2026-07-20,5일 이동평균,1224400.0
삼성전자우,2026-07-20,20일 이동평균,1520350.0
삼성전자우,2026-07-21,종가,1253000.0
삼성전자우,2026-07-21,5일 이동평균,1242800.0
삼성전자우,2026-07-21,20일 이동평균,1484500.0
삼성전자우,2026-07-22,종가,1230000.0
삼성전자우,2026-07-22,5일 이동평균,1250800.0
삼성전자우,2026-07-22,20일 이동평균,1454400.0
삼성전자우,2026-07-23,종가,1221000.0
삼성전자우,2026-07-23,5일 이동평균,1218600.0
삼성전자우,2026-07-23,20일 이동평균,1425500.0
삼성전자우,2026-07-24,종가,1109000.0
삼성전자우,2026-07-24,5일 이동평균,1198000.0
삼성전자우,2026-07-24,20일 이동평균,1386000.0
삼성전자우,2026-07-27,종가,1096000.0
삼성전자우,2026-07-27,5일 이동평균,1181800.0
삼성전자우,2026-07-27,20일 이동평균,1354800.0
삼성전자우,2026-07-28,종가,925000.0
삼성전자우,2026-07-28,5일 이동평균,1116200.0
삼성전자우,2026-07-28,20일 이동평균,1319050.0
삼성전자우,2026-07-29,종가,850000.0
삼성전자우,2026-07-29,5일 이동평균,1040200.0
삼성전자우,2026-07-29,20일 이동평균,1276700.0
삼성전자우,2026-07-30,종가,799000.0
삼성전자우,2026-07-30,5일 이동평균,955800.0
삼성전자우,2026-07-30,20일 이동평균,1228800.0
삼성전자우,2026-07-31,종가,1038000.0
삼성전자우,2026-07-31,5일 이동평균,941600.0
삼성전자우,2026-07-31,20일 이동평균,1204450.0
삼성전자우,2026-08-03,종가,1025000.0
삼성전자우,2026-08-03,5일 이동평균,927400.0
삼성전자우,2026-08-03,20일 이동평균,1176250.0
삼성전자우,2026-08-04,종가,1060000.0
삼성전자우,2026-08-04,5일 이동평균,954400.0
삼성전자우,2026-08-04,20일 이동평균,1154500.0
삼성전자우,2026-08-05,종가,1119000.0
삼성전자우,2026-08-05,5일 이동평균,1008200.0
삼성전자우,2026-08-05,20일 이동평균,1142650.0
삼성전자우,2026-08-06,종가,970000.0
삼성전자우,2026-08-06,5일 이동평균,1042400.0
삼성전자우,2026-08-06,20일 이동평균,1127650.0
삼성전자우,2026-08-07,종가,939000.0
삼성전자우,2026-08-07,5일 이동평균,1022600.0
삼성전자우,2026-08-07,20일 이동평균,1108250.0
삼성전자우,2026-08-10,종가,949000.0
삼성전자우,2026-08-10,5일 이동평균,1007400.0
삼성전자우,2026-08-10,20일 이동평균,1085250.0
삼성전자우,2026-08-11,종가,945000.0
삼성전자우,2026-08-11,5일 이동평균,984400.0
삼성전자우,2026-08-11,20일 이동평균,1074450.0
삼성전자우,2026-08-12,종가,1024000.0
삼성전자우,2026-08-12,5일 이동평균,965400.0
삼성전자우,2026-08-12,20일 이동평균,1066150.0
삼성전자우,2026-08-13,종가,1117000.0
삼성전자우,2026-08-13,5일 이동평균,994800.0
삼성전자우,2026-08-13,20일 이동평균,1052900.0
삼성전자우,2026-08-14,종가,1154000.0
삼성전자우,2026-08-14,5일 이동평균,1037800.0
삼성전자우,2026-08-14,20일 이동평균,1050000.0
삼성전자우,2026-08-18,종가,1135000.0
삼성전자우,2026-08-18,5일 이동평균,1075000.0
삼성전자우,2026-08-18,20일 이동평균,1047900.0
삼성전자우,2026-08-19,종가,1004000.0
삼성전자우,2026-08-19,5일 이동평균,1086800.0
삼성전자우,2026-08-19,20일 이동평균,1035450.0
삼성전자우,2026-08-20,종가,1123000.0
삼성전자우,2026-08-20,5일 이동평균,1106600.0
삼성전자우,2026-08-20,20일 이동평균,1030100.0
삼성전자우,2026-08-21,종가,1123000.0
삼성전자우,2026-08-21,5일 이동평균,1107800.0
삼성전자우,2026-08-21,20일 이동평균,1025200.0
삼성전자우,2026-08-24,종가,1076000.0
삼성전자우,2026-08-24,5일 이동평균,1092200.0
삼성전자우,2026-08-24,20일 이동평균,1023550.0
삼성전자우,2026-08-25,종가,1060000.0
삼성전자우,2026-08-25,5일 이동평균,1077200.0
삼성전자우,2026-08-25,20일 이동평균,1021750.0
삼성전자우,2026-08-26,종가,1058000.0
삼성전자우,2026-08-26,5일 이동평균,1088000.0
삼성전자우,2026-08-26,20일 이동평균,1028400.0
삼성전자우,2026-08-27,종가,1068000.0
삼성전자우,2026-08-27,5일 이동평균,1077000.0
삼성전자우,2026-08-27,20일 이동평균,1039300.0
삼성전자우,2026-08-28,종가,1028000.0
삼성전자우,2026-08-28,5일 이동평균,1058000.0
삼성전자우,2026-08-28,20일 이동평균,1050750.0
삼성전자우,2026-08-31,종가,1037000.0
삼성전자우,2026-08-31,5일 이동평균,1050200.0
삼성전자우,2026-08-31,20일 이동평균,1050700.0
삼성전자우,2026-09-01,종가,1067000.0
삼성전자우,2026-09-01,5일 이동평균,1051600.0
삼성전자우,2026-09-01,20일 이동평균,1052800.0
삼성전자우,2026-09-02,종가,982000.0
삼성전자우,2026-09-02,5일 이동평균,1036400.0
삼성전자우,2026-09-02,20일 이동평균,1048900.0
삼성전자우,2026-09-03,종가,981000.0
삼성전자우,2026-09-03,5일 이동평균,1019000.0
삼성전자우,2026-09-03,20일 이동평균,1042000.0
삼성전자우,2026-09-04,종가,1041000.0
삼성전자우,2026-09-04,5일 이동평균,1021600.0
삼성전자우,2026-09-04,20일 이동평균,1045550.0
삼성전자우,2026-09-07,종가,1125000.0
삼성전자우,2026-09-07,5일 이동평균,1039200.0
삼성전자우,2026-09-07,20일 이동평균,1054850.0
삼성전자우,2026-09-08,종가,1131000.0
삼성전자우,2026-09-08,5일 이동평균,1052000.0
삼성전자우,2026-09-08,20일 이동평균,1063950.0
삼성전자우,2026-09-09,종가,1138000.0
삼성전자우,2026-09-09,5일 이동평균,1083200.0
삼성전자우,2026-09-09,20일 이동평균,1073600.0
현대차,2026-02-12,종가,506000.0
현대차,2026-02-12,5일 이동평균,
현대차,2026-02-12,20일 이동평균,
현대차,2026-02-13,종가,499000.0
현대차,2026-02-13,5일 이동평균,
현대차,2026-02-13,20일 이동평균,
현대차,2026-02-19,종가,513000.0
현대차,2026-02-19,5일 이동평균,
현대차,2026-02-19,20일 이동평균,
현대차,2026-02-20,종가,509000.0
현대차,2026-02-20,5일 이동평균,
현대차,2026-02-20,20일 이동평균,
현대차,2026-02-23,종가,523000.0
현대차,2026-02-23,5일 이동평균,510000.0
현대차,2026-02-23,20일 이동평균,
현대차,2026-02-24,종가,524000.0
현대차,2026-02-24,5일 이동평균,513600.0
현대차,2026-02-24,20일 이동평균,
현대차,2026-02-25,종가,572000.0
현대차,2026-02-25,5일 이동평균,528200.0
현대차,2026-02-25,20일 이동평균,
현대차,2026-02-26,종가,609000.0
현대차,2026-02-26,5일 이동평균,547400.0
현대차,2026-02-26,20일 이동평균,
현대차,2026-02-27,종가,674000.0
현대차,2026-02-27,5일 이동평균,580400.0
현대차,2026-02-27,20일 이동평균,
현대차,2026-03-03,종가,595000.0
현대차,2026-03-03,5일 이동평균,594800.0
현대차,2026-03-03,20일 이동평균,
현대차,2026-03-04,종가,501000.0
현대차,2026-03-04,5일 이동평균,590200.0
현대차,2026-03-04,20일 이동평균,
현대차,2026-03-05,종가,548000.0
현대차,2026-03-05,5일 이동평균,585400.0
현대차,2026-03-05,20일 이동평균,
현대차,2026-03-06,종가,553000.0
현대차,2026-03-06,5일 이동평균,574200.0
현대차,2026-03-06,20일 이동평균,
현대차,2026-03-09,종가,507000.0
현대차,2026-03-09,5일 이동평균,540800.0
현대차,2026-03-09,20일 이동평균,
현대차,2026-03-10,종가,525000.0
현대차,2026-03-10,5일 이동평균,526800.0
